RA,DA,RB,DB,R,id,participant_number
25,0,30,80,0,134,412729-412720-42946551
41,0,75,20,1,134,412729-412720-42946551
54,0,60,111,0,134,412729-412720-42946551
54,0,80,30,1,134,412729-412720-42946551
22,0,25,136,0,134,412729-412720-42946551
20,0,55,7,1,134,412729-412720-42946551
54,0,55,117,0,135,412729-412720-42949780
55,0,75,61,1,135,412729-412720-42949780
19,0,25,53,1,135,412729-412720-42949780
31,0,85,7,1,135,412729-412720-42949780
14,0,25,19,1,135,412729-412720-42949780
47,0,50,160,0,135,412729-412720-42949780
15,0,35,13,1,135,412729-412720-42949780
25,0,60,14,1,135,412729-412720-42949780
78,0,80,162,0,135,412729-412720-42949780
40,0,55,62,0,135,412729-412720-42949780
11,0,30,7,1,135,412729-412720-42949780
67,0,75,119,0,135,412729-412720-42949780
34,0,35,186,0,135,412729-412720-42949780
27,0,50,21,1,135,412729-412720-42949780
69,0,85,91,1,135,412729-412720-42949780
49,0,60,89,1,135,412729-412720-42949780
80,0,85,157,0,135,412729-412720-42949780
24,0,35,29,1,135,412729-412720-42949780
33,0,80,14,1,135,412729-412720-42949780
28,0,30,179,0,135,412729-412720-42949780
34,0,50,30,1,135,412729-412720-42949780
25,0,30,80,0,135,412729-412720-42949780
41,0,75,20,1,135,412729-412720-42949780
54,0,60,111,0,135,412729-412720-42949780
54,0,80,30,1,135,412729-412720-42949780
22,0,25,136,0,135,412729-412720-42949780
20,0,55,7,1,135,412729-412720-42949780
54,0,55,117,0,136,412729-412720-42943831
55,0,75,61,0,136,412729-412720-42943831
19,0,25,53,0,136,412729-412720-42943831
31,0,85,7,1,136,412729-412720-42943831
14,0,25,19,0,136,412729-412720-42943831
47,0,50,160,0,136,412729-412720-42943831
15,0,35,13,0,136,412729-412720-42943831
25,0,60,14,1,136,412729-412720-42943831
78,0,80,162,0,136,412729-412720-42943831
40,0,55,62,0,136,412729-412720-42943831
11,0,30,7,1,136,412729-412720-42943831
67,0,75,119,0,136,412729-412720-42943831
34,0,35,186,0,136,412729-412720-42943831
27,0,50,21,0,136,412729-412720-42943831
69,0,85,91,0,136,412729-412720-42943831
49,0,60,89,0,136,412729-412720-42943831
80,0,85,157,0,136,412729-412720-42943831
24,0,35,29,0,136,412729-412720-42943831
33,0,80,14,1,136,412729-412720-42943831
28,0,30,179,0,136,412729-412720-42943831
34,0,50,30,0,136,412729-412720-42943831
25,0,30,80,0,136,412729-412720-42943831
41,0,75,20,0,136,412729-412720-42943831
54,0,60,111,0,136,412729-412720-42943831
54,0,80,30,0,136,412729-412720-42943831
22,0,25,136,0,136,412729-412720-42943831
20,0,55,7,0,136,412729-412720-42943831
54,0,55,117,0,137,412729-412720-42659870
55,0,75,61,1,137,412729-412720-42659870
19,0,25,53,1,137,412729-412720-42659870
31,0,85,7,1,137,412729-412720-42659870
14,0,25,19,1,137,412729-412720-42659870
47,0,50,160,0,137,412729-412720-42659870
15,0,35,13,1,137,412729-412720-42659870
25,0,60,14,1,137,412729-412720-42659870
78,0,80,162,0,137,412729-412720-42659870
40,0,55,62,1,137,412729-412720-42659870
11,0,30,7,1,137,412729-412720-42659870
67,0,75,119,1,137,412729-412720-42659870
34,0,35,186,0,137,412729-412720-42659870
27,0,50,21,1,137,412729-412720-42659870
69,0,85,91,1,137,412729-412720-42659870
49,0,60,89,1,137,412729-412720-42659870
80,0,85,157,0,137,412729-412720-42659870
24,0,35,29,1,137,412729-412720-42659870
33,0,80,14,1,137,412729-412720-42659870
28,0,30,179,0,137,412729-412720-42659870
34,0,50,30,1,137,412729-412720-42659870
25,0,30,80,0,137,412729-412720-42659870
41,0,75,20,1,137,412729-412720-42659870
54,0,60,111,0,137,412729-412720-42659870
54,0,80,30,1,137,412729-412720-42659870
22,0,25,136,0,137,412729-412720-42659870
20,0,55,7,1,137,412729-412720-42659870
54,0,55,117,0,138,412729-412720-42945702
55,0,75,61,1,138,412729-412720-42945702
19,0,25,53,1,138,412729-412720-42945702
31,0,85,7,1,138,412729-412720-42945702
14,0,25,19,1,138,412729-412720-42945702
47,0,50,160,0,138,412729-412720-42945702
15,0,35,13,1,138,412729-412720-42945702
25,0,60,14,1,138,412729-412720-42945702
78,0,80,162,0,138,412729-412720-42945702
40,0,55,62,1,138,412729-412720-42945702
11,0,30,7,1,138,412729-412720-42945702
67,0,75,119,1,138,412729-412720-42945702
34,0,35,186,0,138,412729-412720-42945702
27,0,50,21,1,138,412729-412720-42945702
69,0,85,91,1,138,412729-412720-42945702
49,0,60,89,1,138,412729-412720-42945702
80,0,85,157,0,138,412729-412720-42945702
24,0,35,29,1,138,412729-412720-42945702
33,0,80,14,1,138,412729-412720-42945702
28,0,30,179,0,138,412729-412720-42945702
34,0,50,30,1,138,412729-412720-42945702
25,0,30,80,0,138,412729-412720-42945702
41,0,75,20,1,138,412729-412720-42945702
54,0,60,111,0,138,412729-412720-42945702
54,0,80,30,1,138,412729-412720-42945702
22,0,25,136,0,138,412729-412720-42945702
20,0,55,7,1,138,412729-412720-42945702
54,0,55,117,0,139,412729-412720-42947488
55,0,75,61,0,139,412729-412720-42947488
19,0,25,53,0,139,412729-412720-42947488
31,0,85,7,1,139,412729-412720-42947488
14,0,25,19,1,139,412729-412720-42947488
47,0,50,160,0,139,412729-412720-42947488
15,0,35,13,1,139,412729-412720-42947488
25,0,60,14,1,139,412729-412720-42947488
78,0,80,162,0,139,412729-412720-42947488
40,0,55,62,0,139,412729-412720-42947488
11,0,30,7,1,139,412729-412720-42947488
67,0,75,119,0,139,412729-412720-42947488
34,0,35,186,0,139,412729-412720-42947488
27,0,50,21,0,139,412729-412720-42947488
69,0,85,91,0,139,412729-412720-42947488
49,0,60,89,0,139,412729-412720-42947488
80,0,85,157,0,139,412729-412720-42947488
24,0,35,29,0,139,412729-412720-42947488
33,0,80,14,1,139,412729-412720-42947488
28,0,30,179,0,139,412729-412720-42947488
34,0,50,30,1,139,412729-412720-42947488
25,0,30,80,0,139,412729-412720-42947488
41,0,75,20,1,139,412729-412720-42947488
54,0,60,111,0,139,412729-412720-42947488
54,0,80,30,1,139,412729-412720-42947488
22,0,25,136,0,139,412729-412720-42947488
20,0,55,7,1,139,412729-412720-42947488
54,0,55,117,0,140,412729-412720-43151554
55,0,75,61,1,140,412729-412720-43151554
19,0,25,53,0,140,412729-412720-43151554
31,0,85,7,1,140,412729-412720-43151554
14,0,25,19,1,140,412729-412720-43151554
47,0,50,160,0,140,412729-412720-43151554
15,0,35,13,1,140,412729-412720-43151554
25,0,60,14,1,140,412729-412720-43151554
78,0,80,162,0,140,412729-412720-43151554
40,0,55,62,0,140,412729-412720-43151554
11,0,30,7,1,140,412729-412720-43151554
67,0,75,119,0,140,412729-412720-43151554
34,0,35,186,0,140,412729-412720-43151554
27,0,50,21,1,140,412729-412720-43151554
69,0,85,91,0,140,412729-412720-43151554
49,0,60,89,0,140,412729-412720-43151554
80,0,85,157,0,140,412729-412720-43151554
24,0,35,29,0,140,412729-412720-43151554
33,0,80,14,1,140,412729-412720-43151554
28,0,30,179,0,140,412729-412720-43151554
34,0,50,30,0,140,412729-412720-43151554
25,0,30,80,0,140,412729-412720-43151554
41,0,75,20,1,140,412729-412720-43151554
54,0,60,111,0,140,412729-412720-43151554
54,0,80,30,0,140,412729-412720-43151554
22,0,25,136,0,140,412729-412720-43151554
20,0,55,7,1,140,412729-412720-43151554
54,0,55,117,0,141,412729-412720-42496794
55,0,75,61,1,141,412729-412720-42496794
19,0,25,53,0,141,412729-412720-42496794
31,0,85,7,1,141,412729-412720-42496794
14,0,25,19,1,141,412729-412720-42496794
47,0,50,160,0,141,412729-412720-42496794
15,0,35,13,1,141,412729-412720-42496794
25,0,60,14,1,141,412729-412720-42496794
78,0,80,162,0,141,412729-412720-42496794
40,0,55,62,1,141,412729-412720-42496794
11,0,30,7,1,141,412729-412720-42496794
67,0,75,119,1,141,412729-412720-42496794
34,0,35,186,0,141,412729-412720-42496794
27,0,50,21,1,141,412729-412720-42496794
69,0,85,91,1,141,412729-412720-42496794
49,0,60,89,1,141,412729-412720-42496794
80,0,85,157,0,141,412729-412720-42496794
24,0,35,29,1,141,412729-412720-42496794
33,0,80,14,1,141,412729-412720-42496794
28,0,30,179,0,141,412729-412720-42496794
34,0,50,30,1,141,412729-412720-42496794
25,0,30,80,0,141,412729-412720-42496794
41,0,75,20,1,141,412729-412720-42496794
54,0,60,111,0,141,412729-412720-42496794
54,0,80,30,1,141,412729-412720-42496794
22,0,25,136,0,141,412729-412720-42496794
20,0,55,7,1,141,412729-412720-42496794
54,0,55,117,0,142,412729-412720-42638954
55,0,75,61,1,142,412729-412720-42638954
19,0,25,53,1,142,412729-412720-42638954
31,0,85,7,1,142,412729-412720-42638954
14,0,25,19,1,142,412729-412720-42638954
47,0,50,160,0,142,412729-412720-42638954
15,0,35,13,1,142,412729-412720-42638954
25,0,60,14,1,142,412729-412720-42638954
78,0,80,162,0,142,412729-412720-42638954
40,0,55,62,1,142,412729-412720-42638954
11,0,30,7,1,142,412729-412720-42638954
67,0,75,119,1,142,412729-412720-42638954
34,0,35,186,0,142,412729-412720-42638954
27,0,50,21,1,142,412729-412720-42638954
69,0,85,91,1,142,412729-412720-42638954
49,0,60,89,1,142,412729-412720-42638954
80,0,85,157,0,142,412729-412720-42638954
24,0,35,29,1,142,412729-412720-42638954
33,0,80,14,1,142,412729-412720-42638954
28,0,30,179,0,142,412729-412720-42638954
34,0,50,30,1,142,412729-412720-42638954
25,0,30,80,0,142,412729-412720-42638954
41,0,75,20,1,142,412729-412720-42638954
54,0,60,111,0,142,412729-412720-42638954
54,0,80,30,1,142,412729-412720-42638954
22,0,25,136,0,142,412729-412720-42638954
20,0,55,7,1,142,412729-412720-42638954
54,0,55,117,1,143,412729-412720-43240609
55,0,75,61,1,143,412729-412720-43240609
19,0,25,53,1,143,412729-412720-43240609
31,0,85,7,1,143,412729-412720-43240609
14,0,25,19,1,143,412729-412720-43240609
47,0,50,160,1,143,412729-412720-43240609
15,0,35,13,1,143,412729-412720-43240609
25,0,60,14,1,143,412729-412720-43240609
78,0,80,162,0,143,412729-412720-43240609
40,0,55,62,1,143,412729-412720-43240609
11,0,30,7,1,143,412729-412720-43240609
67,0,75,119,0,143,412729-412720-43240609
34,0,35,186,0,143,412729-412720-43240609
27,0,50,21,1,143,412729-412720-43240609
69,0,85,91,1,143,412729-412720-43240609
49,0,60,89,1,143,412729-412720-43240609
80,0,85,157,0,143,412729-412720-43240609
24,0,35,29,1,143,412729-412720-43240609
33,0,80,14,1,143,412729-412720-43240609
28,0,30,179,0,143,412729-412720-43240609
34,0,50,30,1,143,412729-412720-43240609
25,0,30,80,1,143,412729-412720-43240609
41,0,75,20,1,143,412729-412720-43240609
54,0,60,111,0,143,412729-412720-43240609
54,0,80,30,1,143,412729-412720-43240609
22,0,25,136,0,143,412729-412720-43240609
20,0,55,7,1,143,412729-412720-43240609
54,0,55,117,0,144,412729-412720-42289757
55,0,75,61,0,144,412729-412720-42289757
19,0,25,53,0,144,412729-412720-42289757
31,0,85,7,1,144,412729-412720-42289757
14,0,25,19,1,144,412729-412720-42289757
47,0,50,160,0,144,412729-412720-42289757
15,0,35,13,1,144,412729-412720-42289757
25,0,60,14,1,144,412729-412720-42289757
78,0,80,162,0,144,412729-412720-42289757
40,0,55,62,0,144,412729-412720-42289757
11,0,30,7,1,144,412729-412720-42289757
67,0,75,119,0,144,412729-412720-42289757
34,0,35,186,0,144,412729-412720-42289757
27,0,50,21,1,144,412729-412720-42289757
69,0,85,91,0,144,412729-412720-42289757
49,0,60,89,0,144,412729-412720-42289757
80,0,85,157,0,144,412729-412720-42289757
24,0,35,29,0,144,412729-412720-42289757
33,0,80,14,1,144,412729-412720-42289757
28,0,30,179,0,144,412729-412720-42289757
34,0,50,30,0,144,412729-412720-42289757
25,0,30,80,0,144,412729-412720-42289757
41,0,75,20,1,144,412729-412720-42289757
54,0,60,111,0,144,412729-412720-42289757
54,0,80,30,1,144,412729-412720-42289757
22,0,25,136,0,144,412729-412720-42289757
20,0,55,7,1,144,412729-412720-42289757
54,0,55,117,0,145,412729-412720-42633106
55,0,75,61,1,145,412729-412720-42633106
19,0,25,53,0,145,412729-412720-42633106
31,0,85,7,1,145,412729-412720-42633106
14,0,25,19,1,145,412729-412720-42633106
47,0,50,160,0,145,412729-412720-42633106
15,0,35,13,1,145,412729-412720-42633106
25,0,60,14,1,145,412729-412720-42633106
78,0,80,162,0,145,412729-412720-42633106
40,0,55,62,1,145,412729-412720-42633106
11,0,30,7,1,145,412729-412720-42633106
67,0,75,119,0,145,412729-412720-42633106
34,0,35,186,0,145,412729-412720-42633106
27,0,50,21,1,145,412729-412720-42633106
69,0,85,91,1,145,412729-412720-42633106
49,0,60,89,1,145,412729-412720-42633106
80,0,85,157,0,145,412729-412720-42633106
24,0,35,29,1,145,412729-412720-42633106
33,0,80,14,1,145,412729-412720-42633106
28,0,30,179,0,145,412729-412720-42633106
34,0,50,30,1,145,412729-412720-42633106
25,0,30,80,0,145,412729-412720-42633106
41,0,75,20,1,145,412729-412720-42633106
54,0,60,111,0,145,412729-412720-42633106
54,0,80,30,1,145,412729-412720-42633106
22,0,25,136,0,145,412729-412720-42633106
20,0,55,7,1,145,412729-412720-42633106
54,0,55,117,0,146,412729-412720-42650771
55,0,75,61,1,146,412729-412720-42650771
19,0,25,53,0,146,412729-412720-42650771
31,0,85,7,1,146,412729-412720-42650771
14,0,25,19,1,146,412729-412720-42650771
47,0,50,160,0,146,412729-412720-42650771
15,0,35,13,1,146,412729-412720-42650771
25,0,60,14,1,146,412729-412720-42650771
78,0,80,162,0,146,412729-412720-42650771
40,0,55,62,0,146,412729-412720-42650771
11,0,30,7,1,146,412729-412720-42650771
67,0,75,119,0,146,412729-412720-42650771
34,0,35,186,0,146,412729-412720-42650771
27,0,50,21,1,146,412729-412720-42650771
69,0,85,91,0,146,412729-412720-42650771
49,0,60,89,0,146,412729-412720-42650771
80,0,85,157,0,146,412729-412720-42650771
24,0,35,29,0,146,412729-412720-42650771
33,0,80,14,1,146,412729-412720-42650771
28,0,30,179,0,146,412729-412720-42650771
34,0,50,30,1,146,412729-412720-42650771
25,0,30,80,0,146,412729-412720-42650771
41,0,75,20,1,146,412729-412720-42650771
54,0,60,111,0,146,412729-412720-42650771
54,0,80,30,1,146,412729-412720-42650771
22,0,25,136,0,146,412729-412720-42650771
20,0,55,7,1,146,412729-412720-42650771
54,0,55,117,0,147,412729-412720-42947170
55,0,75,61,1,147,412729-412720-42947170
19,0,25,53,1,147,412729-412720-42947170
31,0,85,7,1,147,412729-412720-42947170
14,0,25,19,1,147,412729-412720-42947170
47,0,50,160,0,147,412729-412720-42947170
15,0,35,13,1,147,412729-412720-42947170
25,0,60,14,1,147,412729-412720-42947170
78,0,80,162,0,147,412729-412720-42947170
40,0,55,62,1,147,412729-412720-42947170
11,0,30,7,1,147,412729-412720-42947170
67,0,75,119,0,147,412729-412720-42947170
34,0,35,186,0,147,412729-412720-42947170
27,0,50,21,1,147,412729-412720-42947170
69,0,85,91,1,147,412729-412720-42947170
49,0,60,89,1,147,412729-412720-42947170
80,0,85,157,0,147,412729-412720-42947170
24,0,35,29,1,147,412729-412720-42947170
33,0,80,14,1,147,412729-412720-42947170
28,0,30,179,0,147,412729-412720-42947170
34,0,50,30,1,147,412729-412720-42947170
25,0,30,80,0,147,412729-412720-42947170
41,0,75,20,1,147,412729-412720-42947170
54,0,60,111,0,147,412729-412720-42947170
54,0,80,30,1,147,412729-412720-42947170
22,0,25,136,0,147,412729-412720-42947170
20,0,55,7,1,147,412729-412720-42947170
54,0,55,117,0,148,412729-412720-42627546
55,0,75,61,1,148,412729-412720-42627546
19,0,25,53,0,148,412729-412720-42627546
31,0,85,7,1,148,412729-412720-42627546
14,0,25,19,1,148,412729-412720-42627546
47,0,50,160,0,148,412729-412720-42627546
15,0,35,13,1,148,412729-412720-42627546
25,0,60,14,1,148,412729-412720-42627546
78,0,80,162,0,148,412729-412720-42627546
40,0,55,62,0,148,412729-412720-42627546
11,0,30,7,1,148,412729-412720-42627546
67,0,75,119,0,148,412729-412720-42627546
34,0,35,186,0,148,412729-412720-42627546
27,0,50,21,1,148,412729-412720-42627546
69,0,85,91,0,148,412729-412720-42627546
49,0,60,89,0,148,412729-412720-42627546
80,0,85,157,0,148,412729-412720-42627546
24,0,35,29,1,148,412729-412720-42627546
33,0,80,14,1,148,412729-412720-42627546
28,0,30,179,0,148,412729-412720-42627546
34,0,50,30,1,148,412729-412720-42627546
25,0,30,80,0,148,412729-412720-42627546
41,0,75,20,1,148,412729-412720-42627546
54,0,60,111,0,148,412729-412720-42627546
54,0,80,30,1,148,412729-412720-42627546
22,0,25,136,0,148,412729-412720-42627546
20,0,55,7,1,148,412729-412720-42627546
54,0,55,117,0,149,412729-412720-42951291
55,0,75,61,1,149,412729-412720-42951291
19,0,25,53,0,149,412729-412720-42951291
31,0,85,7,1,149,412729-412720-42951291
14,0,25,19,1,149,412729-412720-42951291
47,0,50,160,0,149,412729-412720-42951291
15,0,35,13,1,149,412729-412720-42951291
25,0,60,14,1,149,412729-412720-42951291
78,0,80,162,0,149,412729-412720-42951291
40,0,55,62,0,149,412729-412720-42951291
11,0,30,7,1,149,412729-412720-42951291
67,0,75,119,0,149,412729-412720-42951291
34,0,35,186,0,149,412729-412720-42951291
27,0,50,21,1,149,412729-412720-42951291
69,0,85,91,0,149,412729-412720-42951291
49,0,60,89,0,149,412729-412720-42951291
80,0,85,157,0,149,412729-412720-42951291
24,0,35,29,1,149,412729-412720-42951291
33,0,80,14,1,149,412729-412720-42951291
28,0,30,179,0,149,412729-412720-42951291
34,0,50,30,1,149,412729-412720-42951291
25,0,30,80,0,149,412729-412720-42951291
41,0,75,20,1,149,412729-412720-42951291
54,0,60,111,0,149,412729-412720-42951291
54,0,80,30,1,149,412729-412720-42951291
22,0,25,136,0,149,412729-412720-42951291
20,0,55,7,1,149,412729-412720-42951291
54,0,55,117,0,150,412729-412720-42945142
55,0,75,61,0,150,412729-412720-42945142
19,0,25,53,1,150,412729-412720-42945142
31,0,85,7,1,150,412729-412720-42945142
14,0,25,19,1,150,412729-412720-42945142
47,0,50,160,0,150,412729-412720-42945142
15,0,35,13,1,150,412729-412720-42945142
25,0,60,14,1,150,412729-412720-42945142
78,0,80,162,0,150,412729-412720-42945142
40,0,55,62,0,150,412729-412720-42945142
11,0,30,7,1,150,412729-412720-42945142
67,0,75,119,0,150,412729-412720-42945142
34,0,35,186,0,150,412729-412720-42945142
27,0,50,21,0,150,412729-412720-42945142
69,0,85,91,0,150,412729-412720-42945142
49,0,60,89,0,150,412729-412720-42945142
80,0,85,157,0,150,412729-412720-42945142
24,0,35,29,0,150,412729-412720-42945142
33,0,80,14,1,150,412729-412720-42945142
28,0,30,179,0,150,412729-412720-42945142
34,0,50,30,0,150,412729-412720-42945142
25,0,30,80,0,150,412729-412720-42945142
41,0,75,20,1,150,412729-412720-42945142
54,0,60,111,0,150,412729-412720-42945142
54,0,80,30,0,150,412729-412720-42945142
22,0,25,136,0,150,412729-412720-42945142
20,0,55,7,1,150,412729-412720-42945142
54,0,55,117,0,151,412729-412720-42623295
55,0,75,61,0,151,412729-412720-42623295
19,0,25,53,0,151,412729-412720-42623295
31,0,85,7,1,151,412729-412720-42623295
14,0,25,19,0,151,412729-412720-42623295
47,0,50,160,0,151,412729-412720-42623295
15,0,35,13,1,151,412729-412720-42623295
25,0,60,14,1,151,412729-412720-42623295
78,0,80,162,0,151,412729-412720-42623295
40,0,55,62,0,151,412729-412720-42623295
11,0,30,7,1,151,412729-412720-42623295
67,0,75,119,0,151,412729-412720-42623295
34,0,35,186,0,151,412729-412720-42623295
27,0,50,21,0,151,412729-412720-42623295
69,0,85,91,0,151,412729-412720-42623295
49,0,60,89,0,151,412729-412720-42623295
80,0,85,157,0,151,412729-412720-42623295
24,0,35,29,0,151,412729-412720-42623295
33,0,80,14,1,151,412729-412720-42623295
28,0,30,179,0,151,412729-412720-42623295
34,0,50,30,0,151,412729-412720-42623295
25,0,30,80,0,151,412729-412720-42623295
41,0,75,20,0,151,412729-412720-42623295
54,0,60,111,0,151,412729-412720-42623295
54,0,80,30,0,151,412729-412720-42623295
22,0,25,136,0,151,412729-412720-42623295
20,0,55,7,1,151,412729-412720-42623295
54,0,55,117,0,152,412729-412720-43157655
55,0,75,61,1,152,412729-412720-43157655
19,0,25,53,1,152,412729-412720-43157655
31,0,85,7,1,152,412729-412720-43157655
14,0,25,19,1,152,412729-412720-43157655
47,0,50,160,0,152,412729-412720-43157655
15,0,35,13,1,152,412729-412720-43157655
25,0,60,14,1,152,412729-412720-43157655
78,0,80,162,0,152,412729-412720-43157655
40,0,55,62,1,152,412729-412720-43157655
11,0,30,7,1,152,412729-412720-43157655
67,0,75,119,0,152,412729-412720-43157655
34,0,35,186,0,152,412729-412720-43157655
27,0,50,21,1,152,412729-412720-43157655
69,0,85,91,1,152,412729-412720-43157655
49,0,60,89,1,152,412729-412720-43157655
80,0,85,157,0,152,412729-412720-43157655
24,0,35,29,1,152,412729-412720-43157655
33,0,80,14,1,152,412729-412720-43157655
